-179.04819,51.03735
163.3357,-36.095005
97.753586,121.66425
145.64885,44.231316
29.81823,29.857355
-36.8296,202.00037
12.53872,0.3342521
-97.94289,-131.90216
-5.0951385,86.07797
165.94193,29.774788
23.29613,-8.775799
-141.8682,-1.6541007
6.1125946,74.290245
-36.8296,202.00037
23.29613,-8.775799
140.47862,33.017704
164.21455,1.8184754
-99.88519,157.0454
-99.88519,157.0454
138.06863,6.616588
-135.12721,-30.836277
-99.88519,157.0454
-141.8682,-1.6541007
-154.21332,32.631866
-99.88519,157.0454
-99.88519,157.0454
-154.21332,32.631866
-99.88519,157.0454
-134.45026,74.74196
-97.94289,-131.90216
-97.94289,-131.90216
173.06816,-79.776726
147.4629,-17.292498
-122.059944,-137.95131
222.75073,-28.54622
-76.707184,175.17902
-114.35805,-160.21411
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
72.610886,-138.59149
-51.89395,184.18257
-122.059944,-137.95131
164.70668,-70.43317
-97.94289,-131.90216
-51.89395,184.18257
-122.059944,-137.95131
-16.325071,205.83424
54.580276,-124.05182
-122.059944,-137.95131
-16.325071,205.83424
58.81488,-108.173004
-122.059944,-137.95131
-16.325071,205.83424
69.00184,-119.70176
-122.059944,-137.95131
-16.325071,205.83424
147.014,-58.33972
157.4454,40.613384
-122.904465,134.75102
76.086205,108.93656
130.46718,-7.4882765
167.81892,54.187103
-122.36716,-3.2407546
97.34675,83.773705
143.22192,-6.6017327
13.522066,-115.82333
-153.96484,69.47622
-122.904465,134.75102
-153.96484,69.47622
-122.904465,134.75102
-153.96484,69.47622
-114.35805,-160.21411
-122.36716,-3.2407546
-153.96484,69.47622
-122.36716,-3.2407546
-153.96484,69.47622
-122.36716,-3.2407546
-99.88519,157.0454
169.89948,-53.667156
-76.707184,175.17902
-81.77225,-99.46577
-81.77225,-99.46577
-66.0337,-108.813095
-122.904465,134.75102
-97.94289,-131.90216
-97.94289,-131.90216
-97.94289,-131.90216
21.259996,78.37909
25.742737,91.759285
9.481524,90.16387
46.26022,-113.02037
161.7997,-19.465836
135.37846,-19.354214
152.72766,-27.97024
-135.12721,-30.836277
