0
0
0
0
1
2
3
4
5
6
3
2
5
2
3
0
0
2
2
0
2
2
2
2
2
2
2
2
2
4
4
0
7
4
0
2
4
2
4
8
2
4
8
2
4
8
2
4
0
4
2
4
2
8
4
2
8
4
2
8
4
2
0
0
2
9
0
0
2
9
0
8
2
2
2
2
2
4
2
2
2
2
2
2
0
2
4
4
4
2
4
4
4
5
5
5
8
7
7
0
2
2
2
2
2
8
10
5
10
5
10
5
4
2
11
2
2
4
0
0
4
9
2
2
2
2
2
2
2
2
0
4
12
2
12
8
2
13
11
11
3
2
2
2
2
2
2
2
2
0
2
12
2
12
11
4
1
11
11
5
0
0
0
9
1
0
11
3
5
3
0
2
2
2
8
0
0
0
2
4
2
2
2
3
2
1
4
2
4
8
2
0
2
0
0
5
4
0
13
13
13
13
13
0
4
2
4
0
2
2
2
2
4
2
2
0
2
1
11
11
4
1
11
11
3
0
5
11
11
2
1
11
11
5
6
6
0
0
3
8
3
8
1
8
3
8
2
8
8
2
8
8
2
1
1
1
2
0
2
4
4
2
13
13
1
8
2
2
0
0
0
0
0
2
0
9
8
9
8
9
8
9
8
0
1
1
2
0
0
0
5
2
4
4
4
2
4
4
4
8
8
2
2
1
1
8
3
8
1
8
3
8
2
0
2
9
4
0
2
9
4
0
2
0
11
11
2
2
2
2
2
2
2
2
2
8
11
8
11
8
11
2
5
5
0
0
0
5
