id,x,y,label
300,-54.63486862182617,-27.485939025878906,3
300,111.2988052368164,-125.59120178222656,10
300,173.6770477294922,124.0834732055664,0
300,-214.04156494140625,59.735294342041016,7
300,224.7603302001953,89.71993255615234,0
300,-109.11937713623047,-160.9071807861328,3
300,-16.379636764526367,194.36181640625,2
300,7.451908588409424,207.93284606933594,2
300,-5.291859149932861,-236.8720245361328,3
300,-29.688304901123047,227.44400024414062,2
300,-7.238440036773682,-270.935302734375,3
300,-29.688304901123047,227.44400024414062,2
300,-47.95417785644531,17.306432723999023,3
300,32.46546936035156,209.72024536132812,2
300,-14.525997161865234,301.5343017578125,6
300,-42.15484619140625,206.0250701904297,2
300,215.3170928955078,38.28815460205078,8
300,180.06524658203125,104.65885162353516,0
300,-47.95417785644531,17.306432723999023,3
300,-214.04156494140625,59.735294342041016,7
300,122.15611267089844,17.302040100097656,11
300,105.67027282714844,-102.72610473632812,10
300,-60.08967971801758,61.611759185791016,3
300,-47.95417785644531,17.306432723999023,3
300,206.5183563232422,-6.046135425567627,0
300,122.19554138183594,-107.64933776855469,10
300,-5.291859149932861,-236.8720245361328,3
300,103.58062744140625,-11.48012638092041,11
300,-39.54524612426758,-243.44273376464844,3
300,-90.34262084960938,-103.46825408935547,3
300,217.4407958984375,138.00523376464844,0
300,-259.6238708496094,-19.103370666503906,7
300,-245.08883666992188,51.77877426147461,7
300,22.160865783691406,-261.18035888671875,3
300,-245.08883666992188,51.77877426147461,7
300,-36.336456298828125,-201.9379425048828,3
300,-60.08967971801758,61.611759185791016,3
300,-60.08967971801758,61.611759185791016,3
300,117.27479553222656,-87.90250396728516,10
300,-47.95417785644531,17.306432723999023,3
300,-55.66907501220703,-215.5447998046875,3
300,-60.08967971801758,61.611759185791016,3
300,-7.238440036773682,-270.935302734375,3
300,-60.08967971801758,61.611759185791016,3
300,162.4136505126953,-142.18115234375,1
300,-230.66738891601562,-13.0529203414917,7
300,171.8975830078125,17.35725212097168,5
300,193.3351287841797,25.492061614990234,5
300,126.32296752929688,-36.75142288208008,0
300,47.91448211669922,163.12831115722656,2
300,121.29280853271484,-4.55608606338501,9
300,44.89227294921875,187.73297119140625,2
300,32.46546936035156,209.72024536132812,2
300,28.825252532958984,169.11302185058594,2
300,23.60209846496582,149.71641540527344,2
300,-42.15484619140625,206.0250701904297,2
300,-90.34262084960938,-103.46825408935547,3
300,-90.34262084960938,-103.46825408935547,3
300,126.17931365966797,124.20187377929688,0
300,-259.6238708496094,-19.103370666503906,7
300,-109.64494323730469,79.58026123046875,3
300,-7.238440036773682,-270.935302734375,3
300,-220.61865234375,27.818052291870117,7
300,-109.64494323730469,79.58026123046875,3
300,201.1231231689453,97.62212371826172,0
300,-54.63486862182617,-27.485939025878906,3
300,-5.291859149932861,-236.8720245361328,3
300,-245.08883666992188,51.77877426147461,7
300,-5.291859149932861,-236.8720245361328,3
300,-84.28146362304688,-142.24179077148438,3
300,-245.08883666992188,51.77877426147461,7
300,-5.291859149932861,-236.8720245361328,3
300,-245.08883666992188,51.77877426147461,7
300,-59.927978515625,-70.0926284790039,3
300,-55.66907501220703,-215.5447998046875,3
300,190.72628784179688,-144.32362365722656,12
300,-90.34262084960938,-103.46825408935547,3
300,-90.34262084960938,-103.46825408935547,3
300,121.16841125488281,-157.244140625,1
300,194.80410766601562,152.41818237304688,0
300,-59.927978515625,-70.0926284790039,3
300,224.7603302001953,89.71993255615234,0
300,-109.11937713623047,-160.9071807861328,3
300,-14.146797180175781,214.6328887939453,2
300,-20.474834442138672,279.9770812988281,6
300,-47.95417785644531,17.306432723999023,3
300,-33.46402359008789,177.61195373535156,2
300,-60.08967971801758,61.611759185791016,3
300,-41.76777267456055,273.7065734863281,6
300,-47.95417785644531,17.306432723999023,3
300,67.6905746459961,220.96116638183594,0
300,22.17593765258789,289.3887634277344,6
300,-2.4813778400421143,231.28968811035156,2
300,200.38690185546875,54.99765396118164,8
300,201.78909301757812,131.41307067871094,0
300,-47.95417785644531,17.306432723999023,3
300,-5.291859149932861,-236.8720245361328,3
300,136.15927124023438,4.467105865478516,0
300,135.73086547851562,-139.21485900878906,1
300,-5.291859149932861,-236.8720245361328,3
300,-60.08967971801758,61.611759185791016,3
300,170.68280029296875,-4.390348434448242,0
300,86.81902313232422,-88.79557800292969,4
300,-245.08883666992188,51.77877426147461,7
300,136.5609130859375,-17.3114013671875,9
300,-60.08967971801758,61.611759185791016,3
300,-90.34262084960938,-103.46825408935547,3
300,193.3284149169922,117.4241943359375,0
300,-259.6238708496094,-19.103370666503906,7
300,-55.66907501220703,-215.5447998046875,3
300,-47.95417785644531,17.306432723999023,3
300,-55.66907501220703,-215.5447998046875,3
300,-245.08883666992188,51.77877426147461,7
300,-39.54524612426758,-243.44273376464844,3
300,-60.08967971801758,61.611759185791016,3
300,141.08868408203125,-88.51740264892578,1
300,-47.95417785644531,17.306432723999023,3
300,-245.08883666992188,51.77877426147461,7
300,-39.54524612426758,-243.44273376464844,3
300,-60.08967971801758,61.611759185791016,3
300,-39.54524612426758,-243.44273376464844,3
300,88.63589477539062,-141.1936798095703,4
300,-119.79199981689453,-131.59552001953125,3
300,193.3351287841797,25.492061614990234,5
300,171.8975830078125,17.35725212097168,5
300,116.81739807128906,-21.50151824951172,9
300,167.09414672851562,-165.34429931640625,1
300,124.22066497802734,106.9811019897461,0
300,190.72628784179688,-144.32362365722656,12
300,150.23745727539062,-114.7230224609375,1
300,162.4136505126953,-142.18115234375,1
300,228.7633056640625,71.4084243774414,0
300,-16.379636764526367,194.36181640625,2
300,-47.95417785644531,17.306432723999023,3
300,23.043601989746094,188.33270263671875,2
300,-119.79199981689453,-131.59552001953125,3
300,-220.61865234375,27.818052291870117,7
300,-83.07060241699219,92.45750427246094,3
300,158.2784881591797,35.69758224487305,0
300,135.73086547851562,-139.21485900878906,1
300,-84.28146362304688,-142.24179077148438,3
300,162.4136505126953,-142.18115234375,1
300,-0.7517675161361694,285.7660217285156,6
300,-83.85205078125,-60.706581115722656,3
300,-0.7517675161361694,285.7660217285156,6
300,-47.95417785644531,17.306432723999023,3
300,176.57159423828125,-123.11882781982422,1
300,111.2988052368164,-125.59120178222656,10
300,145.00840759277344,-162.2013702392578,1
300,-230.66738891601562,-13.0529203414917,7
300,199.15660095214844,-121.1434097290039,12
300,-5.150623321533203,264.755615234375,6
300,-248.49961853027344,15.112255096435547,7
300,14.263758659362793,268.99871826171875,6
300,-7.238440036773682,-270.935302734375,3
300,70.23602294921875,199.55078125,0
300,-16.379636764526367,194.36181640625,2
300,183.09963989257812,138.3540802001953,0
300,-245.08883666992188,51.77877426147461,7
300,-5.291859149932861,-236.8720245361328,3
300,-245.08883666992188,51.77877426147461,7
300,-5.291859149932861,-236.8720245361328,3
300,-245.08883666992188,51.77877426147461,7
300,187.43869018554688,-13.797124862670898,0
300,-47.95417785644531,17.306432723999023,3
300,-230.66738891601562,-13.0529203414917,7
300,-34.29447555541992,292.9664611816406,6
300,-60.08967971801758,61.611759185791016,3
300,194.8636474609375,-99.17668914794922,12
300,162.21432495117188,-87.34231567382812,1
300,82.77914428710938,-115.18072509765625,4
300,89.20099639892578,2.423600196838379,13
300,-119.79199981689453,-131.59552001953125,3
300,-230.66738891601562,-13.0529203414917,7
300,238.284423828125,48.893310546875,0
300,-54.63486862182617,-27.485939025878906,3
138,-164.4624786376953,237.7810821533203,0
138,-58.558753967285156,-11.37406063079834,1
138,28.52521514892578,-170.05706787109375,2
138,135.4180450439453,-20.280805587768555,3
138,154.5016632080078,-39.74200439453125,3
138,-54.13602066040039,253.63980102539062,1
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,114.9835433959961,-58.256736755371094,3
138,105.35901641845703,-4.622928142547607,3
138,-257.2652282714844,-71.18916320800781,1
138,-58.558753967285156,-11.37406063079834,1
138,28.52521514892578,-170.05706787109375,2
138,135.4180450439453,-20.280805587768555,3
138,133.5075225830078,-45.39569854736328,3
138,-54.13602066040039,253.63980102539062,1
138,247.9259490966797,-6.889843940734863,4
138,-58.558753967285156,-11.37406063079834,1
138,225.8738555908203,40.97694778442383,14
138,-108.81324005126953,11.828608512878418,1
138,-108.81324005126953,11.828608512878418,1
138,-54.13602066040039,253.63980102539062,1
138,137.5109100341797,83.2799072265625,5
138,162.43173217773438,221.08633422851562,6
138,-257.2652282714844,-71.18916320800781,1
138,-4.523770809173584,-309.2359619140625,2
138,-54.13602066040039,253.63980102539062,1
138,118.09115600585938,96.4386978149414,5
138,134.8255157470703,168.0115509033203,6
138,-54.13602066040039,253.63980102539062,1
138,-58.558753967285156,-11.37406063079834,1
138,-54.13602066040039,253.63980102539062,1
138,137.5109100341797,83.2799072265625,5
138,162.43173217773438,221.08633422851562,6
138,-257.2652282714844,-71.18916320800781,1
138,247.9259490966797,-6.889843940734863,4
138,-108.81324005126953,11.828608512878418,1
138,209.27874755859375,26.847713470458984,7
138,-108.81324005126953,11.828608512878418,1
138,-108.81324005126953,11.828608512878418,1
138,28.52521514892578,-170.05706787109375,2
138,258.65142822265625,-85.4007797241211,8
138,-257.2652282714844,-71.18916320800781,1
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,292.4742431640625,-69.18029022216797,8
138,-54.13602066040039,253.63980102539062,1
138,-108.81324005126953,11.828608512878418,1
138,28.52521514892578,-170.05706787109375,2
138,258.65142822265625,-85.4007797241211,8
138,-257.2652282714844,-71.18916320800781,1
138,225.1098175048828,-15.376627922058105,4
138,-108.81324005126953,11.828608512878418,1
138,225.1098175048828,-15.376627922058105,4
138,-4.523770809173584,-309.2359619140625,2
138,127.40299987792969,5.469650745391846,3
138,290.69744873046875,-104.77241516113281,0
138,253.89344787597656,-157.83018493652344,0
138,116.90716552734375,72.29134368896484,5
138,264.8148193359375,25.680513381958008,7
138,280.81646728515625,-85.55889129638672,0
138,280.91290283203125,-25.76573371887207,0
138,47.516910552978516,64.39594268798828,3
138,-8.917497634887695,158.4810333251953,1
138,-92.26100158691406,91.97783660888672,1
138,-8.917497634887695,158.4810333251953,1
138,-92.26100158691406,91.97783660888672,1
138,-58.558753967285156,-11.37406063079834,1
138,-54.13602066040039,253.63980102539062,1
138,-227.738525390625,-169.7569580078125,1
138,137.5109100341797,83.2799072265625,5
138,43.21491241455078,36.28715133666992,3
138,-58.558753967285156,-11.37406063079834,1
138,300.8020324707031,125.75935363769531,9
138,214.40419006347656,143.5970458984375,10
138,-257.2652282714844,-71.18916320800781,1
138,92.29031372070312,108.3572769165039,0
138,265.6272888183594,-38.46330642700195,0
138,-197.91688537597656,174.44418334960938,1
138,72.91506958007812,47.10566329956055,3
138,-4.523770809173584,-309.2359619140625,2
138,79.95240783691406,9.706463813781738,3
138,79.95240783691406,9.706463813781738,3
138,136.0084686279297,60.5828857421875,5
138,127.40299987792969,5.469650745391846,3
138,-108.81324005126953,11.828608512878418,1
138,142.01011657714844,-66.94612121582031,3
138,64.3050765991211,-108.36978912353516,2
138,28.52521514892578,-170.05706787109375,2
138,-257.2652282714844,-71.18916320800781,1
138,108.80049896240234,15.149110794067383,3
138,-4.523770809173584,-309.2359619140625,2
138,114.9835433959961,-58.256736755371094,3
138,-227.738525390625,-169.7569580078125,1
138,186.3284149169922,-212.5267791748047,0
138,-260.498779296875,39.844478607177734,1
138,79.95240783691406,9.706463813781738,3
138,-103.15528106689453,-42.400760650634766,1
138,43.21491241455078,36.28715133666992,3
138,-108.81324005126953,11.828608512878418,1
138,79.95240783691406,9.706463813781738,3
138,-103.15528106689453,-42.400760650634766,1
138,-103.15528106689453,-42.400760650634766,1
138,43.21491241455078,36.28715133666992,3
138,-103.15528106689453,-42.400760650634766,1
138,79.95240783691406,9.706463813781738,3
138,-108.81324005126953,11.828608512878418,1
138,43.21491241455078,36.28715133666992,3
138,-108.81324005126953,11.828608512878418,1
138,-103.15528106689453,-42.400760650634766,1
138,-81.51644897460938,-204.88970947265625,2
138,-188.5087890625,231.05136108398438,1
138,-260.498779296875,39.844478607177734,1
138,86.74982452392578,-18.76308250427246,3
138,-4.523770809173584,-309.2359619140625,2
138,-103.15528106689453,-42.400760650634766,1
138,-8.917497634887695,158.4810333251953,1
138,-4.523770809173584,-309.2359619140625,2
138,287.2277526855469,-128.7171173095703,0
138,110.60806274414062,-28.295867919921875,3
138,99.40495300292969,36.10579299926758,3
138,-260.498779296875,39.844478607177734,1
138,-81.51644897460938,-204.88970947265625,2
138,191.19117736816406,191.07769775390625,6
138,-214.2396697998047,-91.099365234375,1
138,-197.91688537597656,174.44418334960938,1
138,-4.523770809173584,-309.2359619140625,2
138,-227.738525390625,-169.7569580078125,1
138,102.4286880493164,207.25367736816406,11
138,-14.6475248336792,262.50421142578125,1
138,-4.528813362121582,-137.76953125,2
138,-214.2396697998047,-91.099365234375,1
138,196.7917022705078,-226.0957794189453,0
138,-14.6475248336792,262.50421142578125,1
138,-197.91688537597656,174.44418334960938,1
138,-227.738525390625,-169.7569580078125,1
138,-197.91688537597656,174.44418334960938,1
138,-8.917497634887695,158.4810333251953,1
138,-197.91688537597656,174.44418334960938,1
138,-227.738525390625,-169.7569580078125,1
138,-159.7857208251953,174.61399841308594,1
138,132.22064208984375,195.1670379638672,6
138,162.43173217773438,221.08633422851562,6
138,-257.2652282714844,-71.18916320800781,1
138,211.2443084716797,4.739356994628906,4
138,102.4286880493164,207.25367736816406,11
138,28.52521514892578,-170.05706787109375,2
138,28.52521514892578,-170.05706787109375,2
138,182.6150665283203,169.02273559570312,6
138,-108.81324005126953,11.828608512878418,1
138,-108.81324005126953,11.828608512878418,1
138,-4.528813362121582,-137.76953125,2
138,236.63525390625,120.74964141845703,10
138,-214.2396697998047,-91.099365234375,1
138,266.8551330566406,5.047973155975342,7
138,236.63525390625,120.74964141845703,10
138,-108.81324005126953,11.828608512878418,1
138,-108.81324005126953,11.828608512878418,1
138,160.39291381835938,187.90464782714844,6
138,28.52521514892578,-170.05706787109375,2
138,28.52521514892578,-170.05706787109375,2
138,-257.2652282714844,-71.18916320800781,1
138,160.39291381835938,187.90464782714844,6
138,-4.528813362121582,-137.76953125,2
138,-49.44218444824219,121.54045104980469,1
138,236.63525390625,120.74964141845703,10
138,179.18359375,-230.33163452148438,0
138,162.43173217773438,221.08633422851562,6
138,-14.6475248336792,262.50421142578125,1
138,-214.2396697998047,-91.099365234375,1
138,301.737548828125,-88.02925872802734,0
138,-4.528813362121582,-137.76953125,2
138,-14.6475248336792,262.50421142578125,1
138,-159.7857208251953,174.61399841308594,1
138,-260.498779296875,39.844478607177734,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,-260.498779296875,39.844478607177734,1
138,-159.7857208251953,174.61399841308594,1
138,111.07009887695312,261.0481262207031,12
138,241.54248046875,153.95169067382812,10
138,-257.2652282714844,-71.18916320800781,1
138,300.96112060546875,84.22727966308594,9
138,-54.13602066040039,253.63980102539062,1
138,180.0210723876953,-171.47457885742188,0
138,-257.2652282714844,-71.18916320800781,1
138,218.94342041015625,-142.259765625,0
138,-4.528813362121582,-137.76953125,2
138,-103.15528106689453,-42.400760650634766,1
138,-103.15528106689453,-42.400760650634766,1
138,160.39291381835938,187.90464782714844,6
138,160.39291381835938,187.90464782714844,6
138,28.52521514892578,-170.05706787109375,2
138,-4.528813362121582,-137.76953125,2
138,-14.6475248336792,262.50421142578125,1
138,-214.2396697998047,-91.099365234375,1
138,175.13632202148438,248.81846618652344,6
138,112.97200775146484,231.10794067382812,11
138,-4.528813362121582,-137.76953125,2
138,-260.498779296875,39.844478607177734,1
138,288.6025695800781,104.56895446777344,9
138,-81.51644897460938,-204.88970947265625,2
138,-8.917497634887695,158.4810333251953,1
138,-103.15528106689453,-42.400760650634766,1
138,-4.523770809173584,-309.2359619140625,2
138,-214.2396697998047,-91.099365234375,1
138,28.52521514892578,-170.05706787109375,2
138,205.38958740234375,119.26488494873047,10
138,231.94212341308594,5.860669136047363,7
138,-81.51644897460938,-204.88970947265625,2
138,-214.2396697998047,-91.099365234375,1
138,28.52521514892578,-170.05706787109375,2
138,-260.498779296875,39.844478607177734,1
138,28.52521514892578,-170.05706787109375,2
138,-214.2396697998047,-91.099365234375,1
138,312.16156005859375,103.77599334716797,9
138,247.8853302001953,15.300148963928223,7
138,-260.498779296875,39.844478607177734,1
138,28.52521514892578,-170.05706787109375,2
138,135.4180450439453,-20.280805587768555,3
138,110.60806274414062,-28.295867919921875,3
138,86.74982452392578,-18.76308250427246,3
138,-257.2652282714844,-71.18916320800781,1
138,181.17105102539062,-127.76992797851562,13
138,28.52521514892578,-170.05706787109375,2
138,198.54071044921875,-178.98365783691406,0
138,28.52521514892578,-170.05706787109375,2
138,164.2385711669922,-140.55636596679688,0
138,-197.91688537597656,174.44418334960938,1
138,267.430908203125,-122.10897827148438,0
138,-108.81324005126953,11.828608512878418,1
138,233.25680541992188,-154.29537963867188,0
138,-197.91688537597656,174.44418334960938,1
138,249.18502807617188,-131.49679565429688,0
138,-81.51644897460938,-204.88970947265625,2
138,-260.498779296875,39.844478607177734,1
138,270.30908203125,-141.79335021972656,0
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,-54.13602066040039,253.63980102539062,1
138,252.93165588378906,-63.8419189453125,8
138,-4.523770809173584,-309.2359619140625,2
138,-58.558753967285156,-11.37406063079834,1
138,-58.558753967285156,-11.37406063079834,1
138,251.05819702148438,-111.81253814697266,0
138,-257.2652282714844,-71.18916320800781,1
138,28.52521514892578,-170.05706787109375,2
138,231.60195922851562,-115.5354232788086,0
138,28.52521514892578,-170.05706787109375,2
138,-8.917497634887695,158.4810333251953,1
138,37.10805892944336,-304.8338623046875,2
138,-81.51644897460938,-204.88970947265625,2
138,-92.26100158691406,91.97783660888672,1
138,-8.917497634887695,158.4810333251953,1
138,37.10805892944336,-304.8338623046875,2
138,-81.51644897460938,-204.88970947265625,2
138,-92.26100158691406,91.97783660888672,1
138,-8.917497634887695,158.4810333251953,1
138,-4.523770809173584,-309.2359619140625,2
138,-214.2396697998047,-91.099365234375,1
138,-14.6475248336792,262.50421142578125,1
138,-54.13602066040039,253.63980102539062,1
138,28.52521514892578,-170.05706787109375,2
138,-54.13602066040039,253.63980102539062,1
138,-54.13602066040039,253.63980102539062,1
138,-214.2396697998047,-91.099365234375,1
138,-14.6475248336792,262.50421142578125,1
138,-81.51644897460938,-204.88970947265625,2
138,94.99029541015625,-131.02398681640625,2
138,-257.2652282714844,-71.18916320800781,1
138,-197.91688537597656,174.44418334960938,1
138,-257.2652282714844,-71.18916320800781,1
138,-14.6475248336792,262.50421142578125,1
138,-227.738525390625,-169.7569580078125,1
138,28.52521514892578,-170.05706787109375,2
138,-257.2652282714844,-71.18916320800781,1
138,-197.91688537597656,174.44418334960938,1
138,-257.2652282714844,-71.18916320800781,1
138,234.94053649902344,-73.00643920898438,0
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,162.77622985839844,-162.1732635498047,0
138,-58.558753967285156,-11.37406063079834,1
138,28.52521514892578,-170.05706787109375,2
138,196.57040405273438,-139.11268615722656,13
138,-4.523770809173584,-309.2359619140625,2
138,271.31195068359375,-101.57259368896484,0
138,-257.2652282714844,-71.18916320800781,1
138,-54.13602066040039,253.63980102539062,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,-260.498779296875,39.844478607177734,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,-197.91688537597656,174.44418334960938,1
138,129.54037475585938,250.4124755859375,12
138,278.7416076660156,83.86392974853516,9
138,-197.91688537597656,174.44418334960938,1
138,241.54248046875,153.95169067382812,10
138,-257.2652282714844,-71.18916320800781,1
138,180.28150939941406,-150.80859375,0
138,-4.528813362121582,-137.76953125,2
138,217.84823608398438,-163.95594787597656,0
138,79.95240783691406,9.706463813781738,3
138,28.52521514892578,-170.05706787109375,2
138,28.52521514892578,-170.05706787109375,2
138,236.63525390625,120.74964141845703,10
138,265.5205383300781,136.1328582763672,10
138,-108.81324005126953,11.828608512878418,1
138,-108.81324005126953,11.828608512878418,1
138,-54.13602066040039,253.63980102539062,1
138,28.52521514892578,-170.05706787109375,2
138,112.97200775146484,231.10794067382812,11
138,175.13632202148438,248.81846618652344,6
138,-257.2652282714844,-71.18916320800781,1
138,-54.13602066040039,253.63980102539062,1
138,188.55226135253906,212.4629364013672,6
138,-260.498779296875,39.844478607177734,1
138,-81.51644897460938,-204.88970947265625,2
138,-58.558753967285156,-11.37406063079834,1
138,286.14093017578125,-42.57463073730469,0
138,99.40495300292969,36.10579299926758,3
138,-92.26100158691406,91.97783660888672,1
138,241.54248046875,153.95169067382812,10
138,-215.17172241210938,39.37449645996094,1
138,211.2443084716797,4.739356994628906,4
138,261.9884948730469,106.59208679199219,10
138,-58.558753967285156,-11.37406063079834,1
138,-58.558753967285156,-11.37406063079834,1
138,240.5557861328125,90.08352661132812,10
138,-49.44218444824219,121.54045104980469,1
138,241.54248046875,153.95169067382812,10
138,-215.17172241210938,39.37449645996094,1
138,-4.523770809173584,-309.2359619140625,2
138,196.4704132080078,-158.93447875976562,13
138,-49.44218444824219,121.54045104980469,1
138,160.39291381835938,187.90464782714844,6
138,28.52521514892578,-170.05706787109375,2
138,-4.528813362121582,-137.76953125,2
138,236.63525390625,120.74964141845703,10
138,-108.81324005126953,11.828608512878418,1
138,28.52521514892578,-170.05706787109375,2
138,236.63525390625,120.74964141845703,10
138,-108.81324005126953,11.828608512878418,1
138,-58.558753967285156,-11.37406063079834,1
138,160.39291381835938,187.90464782714844,6
138,28.52521514892578,-170.05706787109375,2
138,-108.81324005126953,11.828608512878418,1
138,167.19276428222656,-198.65753173828125,0
138,118.09115600585938,96.4386978149414,5
138,90.01160430908203,-43.41661071777344,3
138,238.1229248046875,-92.39203643798828,0
138,36.36846923828125,-7.190761089324951,0
138,93.00209045410156,247.29129028320312,11
138,134.8255157470703,168.0115509033203,6
138,-4.523770809173584,-309.2359619140625,2
138,43.21491241455078,36.28715133666992,3
138,-108.81324005126953,11.828608512878418,1
138,-58.558753967285156,-11.37406063079834,1
138,95.24693298339844,88.92955780029297,0
138,27.145954132080078,72.50125885009766,3
138,-58.558753967285156,-11.37406063079834,1
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,192.43531799316406,232.44830322265625,6
138,86.6441650390625,225.6105194091797,11
138,79.95240783691406,9.706463813781738,3
138,-4.523770809173584,-309.2359619140625,2
138,233.42002868652344,-175.5905303955078,0
138,-4.523770809173584,-309.2359619140625,2
138,-257.2652282714844,-71.18916320800781,1
138,-197.91688537597656,174.44418334960938,1
138,86.6441650390625,225.6105194091797,11
138,-8.917497634887695,158.4810333251953,1
138,-8.917497634887695,158.4810333251953,1
138,265.5205383300781,136.1328582763672,10
138,-8.917497634887695,158.4810333251953,1
138,-260.498779296875,39.844478607177734,1
138,159.177978515625,156.57826232910156,6
138,-4.523770809173584,-309.2359619140625,2
138,-49.44218444824219,121.54045104980469,1
138,236.63525390625,120.74964141845703,10
138,-58.558753967285156,-11.37406063079834,1
138,-54.13602066040039,253.63980102539062,1
138,-4.523770809173584,-309.2359619140625,2
138,236.63525390625,120.74964141845703,10
138,-188.5087890625,231.05136108398438,1
138,-58.558753967285156,-11.37406063079834,1
138,-58.558753967285156,-11.37406063079834,1
138,-58.558753967285156,-11.37406063079834,1
138,160.39291381835938,187.90464782714844,6
138,272.22637939453125,-67.68025207519531,0
138,-197.91688537597656,174.44418334960938,1
138,-54.13602066040039,253.63980102539062,1
138,236.63525390625,120.74964141845703,10
138,-58.558753967285156,-11.37406063079834,1
138,-58.558753967285156,-11.37406063079834,1
138,160.39291381835938,187.90464782714844,6
138,300.8020324707031,125.75935363769531,9
138,246.2149658203125,35.2431640625,14
138,229.60653686523438,22.729841232299805,14
138,28.52521514892578,-170.05706787109375,2
138,-58.558753967285156,-11.37406063079834,1
