source,target,similarity
167,1,0.7420681336269234
167,2,0.4736920330691293
167,3,0.20195319275530021
167,4,0.2660805131205715
167,5,0.8135462543807901
167,6,0.7608366462853401
167,7,0.7157143949384259
167,8,0.43434949062883205
167,9,0.6290987807832675
167,10,0.8779024711403653
167,11,0.5881927949597657
167,12,0.9183617887909449
167,13,0.5534335109463066
167,14,0.7299153860522558
167,15,0.8373853666112403
167,16,0.6959948192213089
167,17,0.9666157871338055
167,18,0.4416972630453502
167,19,0.7849258920448691
167,20,0.8097031710090002
167,21,0.7509988974713849
167,22,0.5247967031619977
167,23,0.8036219314228328
167,24,0.7171387181700766
167,25,0.5621210069344906
167,26,0.61109571098546
167,27,0.783948936896897
167,28,0.5151221020524956
167,29,0.25413755462312315
167,30,0.8150090804159276
167,31,0.8960289548713941
167,32,0.7464744120427229
167,33,0.6833086132519245
167,34,0.3422428256104793
167,35,0.5607190637390435
167,36,0.8392165645673055
167,37,0.8289318018830649
167,38,0.7918702500445338
167,39,0.675319734981961
167,40,0.5786786446514248
167,41,0.14278960336381952
167,42,0.9879021299635664
167,43,0.6587510043992227
167,44,0.7880359128659676
167,45,0.6369961250184566
167,46,0.20904954504410317
167,47,0.2667349872272445
167,48,0.8505212895644223
167,49,0.8591341400853479
167,50,0.7409409148422537
167,51,0.6992444290820992
167,52,0.2362779650632305
167,53,0.11163806768355455
167,54,0.6884674684222915
167,55,0.08614211988979065
167,56,0.9041407461325682
167,57,0.7096045598664189
167,58,0.7464146194433331
167,59,0.7097087253094493
167,60,0.5724258446355578
167,61,0.7214971711117053
167,62,0.6542932994239
167,63,0.3193185218186191
167,64,0.953796729975722
167,65,0.762299883567343
167,66,0.6013967188612626
167,67,0.7009336127060751
167,68,0.1489048855127973
167,69,0.5959143409372945
167,70,0.8459595502583872
167,71,0.7428218588701005
167,72,0.5532990631218193
167,73,0.4646422226176799
167,74,0.7945670832845384
167,75,0.6627729260426471
167,76,0.810540937280197
167,77,0.816723173685957
167,78,0.7212986055727657
167,79,0.23267949822922895
167,80,0.18726336327507903
167,81,0.7076609167710033
167,82,0.38652371984036926
167,83,0.6493897104093938
167,84,0.654967201075705
167,85,0.653852364725742
167,86,0.8009042847174965
167,87,0.1583073155277553
167,88,0.3365209453997632
167,89,0.8023336880931791
167,90,0.9265671048528736
167,91,0.34708944187544233
167,92,0.5498084391114344
167,93,0.7283302697333698
167,94,0.9478430610946388
167,95,0.8438232978481519
167,96,0.7069584051589309
167,97,0.27754876234846976
167,98,0.816611942099919
167,99,0.3997815494941577
167,100,0.7504418123891936
167,101,0.8241996398128226
167,102,0.3559959308226978
167,103,0.9445831627793823
167,104,0.8831357910499991
167,105,0.6988798419400735
167,106,0.7439458489898645
167,107,0.5307877613228797
167,108,0.4219215583609555
167,109,0.3443501858773766
167,110,0.3324979165341718
167,111,0.05539415907445888
167,112,0.8830996853695203
167,113,0.5660800274977894
167,114,0.15953819622518672
167,115,0.6579645291397369
167,116,0.3154132283708876
167,117,0.728112683901589
167,118,0.7523253029882693
167,119,0.7560280829414305
167,120,0.661510463027866
167,121,0.5073693492697131
167,122,0.11131459753898165
167,123,0.8133179165772764
167,124,0.09179008133356797
167,125,0.7554833081954018
167,126,0.7139141559492624
167,127,0.6934542003354442
167,128,0.8581957878386921
167,129,0.24080781588659123
167,130,0.8717016634360533
167,131,0.8848769973047899
167,132,0.5368625145859576
167,133,0.2637642717673674
167,134,0.43413653617959613
167,135,0.7702255815141956
167,136,0.7259221709282976
167,137,0.3919406761105547
167,138,0.07260610583798016
167,139,0.4126307858979135
167,140,0.7825248229086765
167,141,0.6949278395305666
167,142,0.6818432428638062
167,143,0.7176415392651344
167,144,0.8945269249593317
167,145,0.9501488693686523
167,146,0.7133636011338353
167,147,0.6533584454361159
167,148,0.0598741844019261
167,149,0.7819458133446269
167,150,0.81156858481253
167,151,0.40976439056180036
167,152,0.740012451322181
167,153,0.18890919712233328
167,154,0.09299971520952738
167,155,0.09584459031644738
167,156,0.3488192918992087
167,157,0.8761681036262468
167,158,0.764516334341839
167,159,0.21374964630280108
167,160,0.8367068511083534
167,161,0.24971657050033647
167,162,0.6024930184805892
167,163,0.3673566967373893
167,164,0.4898888280161909
167,165,0.8366472875655666
167,166,0.735911515222027
167,168,0.8636760808025016
167,169,0.913640155628332
167,170,0.7696285576123858
167,171,0.8776128635804067
167,172,0.3418200671422461
167,173,0.7498964135059432
167,174,0.3507171734723978
167,175,0.25339766070919556
167,176,0.731524719752931
167,177,0.6194172167548112
167,178,0.9077150851526943
167,179,0.8727483015320152
167,180,0.5127826148256884
167,181,0.6162717119065635
167,182,0.3100438498094432
167,183,0.6832452905262785
167,184,0.7793925576444816
167,185,0.13569804774732747
167,186,0.9286465234797793
167,187,0.4899003269363474
167,188,0.31469602353195714
167,189,0.0731249350630851
167,190,0.9395960399714877
167,191,0.9239797611631657
167,192,0.8324238848995572
167,193,0.34960903125612
167,194,0.8612687498444852
167,195,0.7912947617519446
167,196,0.885700335468852
167,197,0.7971239105531178
167,198,0.7821115175350617
167,199,0.17633227247136368
167,200,0.4668192636268246
167,201,0.31553131518654454
167,202,0.061906495409132956
167,203,0.7446632772062148
167,204,0.340375298923167
167,205,0.6943363192008971
167,206,0.9297277009435657
167,207,0.3239689885991992
167,208,0.7586490392107745
167,209,0.18516564178375078
167,210,0.10559365952691391
167,211,0.777867091031599
167,212,0.7244302567582789
167,213,0.4626547647644786
167,214,0.9429126734510009
167,215,0.8917543017629286
167,216,0.7572679425933639
167,217,0.15978558808470095
167,218,0.27392521211241094
167,219,0.8913037037532994
167,220,0.22954819004779742
167,221,0.937640127136852
167,222,0.7820116981575528
167,223,0.31839223735688926
167,224,0.08397681756650377
167,225,0.21828303707919755
167,226,0.9740989852333592
167,227,0.11875538246229561
167,228,0.19397509767003313
167,229,0.3945912273279092
167,230,0.8578575758307388
167,231,0.949535283556214
167,232,0.961555246351919
167,233,0.44638933052475416
167,234,0.9763892627123015
167,235,0.9421569334605611
167,236,0.8037261299587413
167,237,0.8035799225056375
167,238,0.9389595822727262
167,239,0.9493744146912593
167,240,0.7073334046143932
167,241,0.7004806994222569
167,242,0.870331699091508
167,243,0.9118008999952798
167,244,0.17369947394310942
167,245,0.38996439388460247
167,246,0.2560088131984165
167,247,0.7551533473939498
167,248,0.8491943157627417
167,249,0.7811812145938117
167,250,0.33538949558723324
167,251,0.44280950421906995
167,252,0.16349774840239528
167,253,0.18852746416197208
167,254,0.7139906141746429
167,255,0.1258145568107117
167,256,0.9130430382828294
167,257,0.9327238307585535
167,258,0.223669840360752
167,259,0.7652747646927265
167,260,0.06050804853057917
167,261,0.18064598028491935
167,262,0.7811869077820134
167,263,0.2933089833768756
167,264,0.38464488014037257
167,265,0.8083348851388954
167,266,0.8967176031670729
167,267,0.10367161530720231
167,268,0.12552462952437177
167,269,0.6766685745050435
167,270,0.8921900508025471
167,271,0.10826059040917824
167,272,0.780641884810456
167,273,0.8777162376994568
167,274,0.9355931862582249
167,275,0.09996051722968113
167,276,0.7239811537105303
167,277,0.8089251600968738
167,278,0.9183991846980974
167,279,0.8594191177920829
167,280,0.863416606643908
167,281,0.805494578138082
167,282,0.1739326700395375
167,283,0.4510922869244772
167,284,0.2894084328431649
167,285,0.12472950116931708
167,286,0.12210614036230955
167,287,0.767651490960376
167,288,0.7908807341553168
167,289,0.14409116517928355
167,290,0.7563759647497093
167,291,0.17507287829114299
167,292,0.8114851568829378
167,293,0.45639055927561506
167,294,0.21691495851964837
167,295,0.8414868764732608
167,296,0.24966145626762565
167,297,0.9395272525814269
167,298,0.898720946517092
167,299,0.10849354362615388
167,300,0.7324473480343515
167,301,0.49179536776827343
167,302,0.12837402527403857
167,303,0.9264162542671268
167,304,0.8126239763525318
167,305,0.5419684345670495
167,306,0.8234507926084169
167,307,0.17479516833657283
167,308,0.7356854186227726
167,309,0.9104217094602776
167,310,0.769257477296279
167,311,0.9432427665048786
167,312,0.9168693687203967
167,313,0.5785008064474643
167,314,0.7848940605613401
167,315,0.23699605883058988
167,316,0.935895051908173
167,317,0.9535780846991972
167,318,0.08906320747656171
167,319,0.9216365482157443
167,320,0.2097687218335994
167,321,0.1584707897038385
167,322,0.3395183366956471
167,323,0.8769702368916262
167,324,0.8086355165932019
167,325,0.19769956293098528
167,326,0.7772553271964532
167,327,0.20737737331516254
167,328,0.5752098631595806
167,329,0.552955540512002
167,330,0.6371543589377398
167,331,0.8997211130783349
