source,target,similarity
317,1,0.5600468111573697
317,2,0.46738318498342263
317,3,0.2738541542308021
317,4,0.3042624130734082
317,5,0.908087071000556
317,6,0.847875617485013
317,7,0.7155072178343118
317,8,0.24495358734854006
317,9,0.47870752071105255
317,10,0.8984966941864956
317,11,0.5923805956701376
317,12,0.9824267548376768
317,13,0.518784957700384
317,14,0.570938778211628
317,15,0.8857264201419055
317,16,0.6551967776092964
317,17,0.9678678126775128
317,18,0.3423704315164868
317,19,0.8414974883392963
317,20,0.9162190938424377
317,21,0.8699991185696926
317,22,0.3682296239270577
317,23,0.732527515648523
317,24,0.8474845669196507
317,25,0.5632618842600978
317,26,0.4426642695580348
317,27,0.8758204221091789
317,28,0.5132581154304059
317,29,0.18170259159691993
317,30,0.9072008123979599
317,31,0.9498123001521417
317,32,0.6349468560244135
317,33,0.4933944084563658
317,34,0.41011571995511265
317,35,0.40395053226957744
317,36,0.9116366374673986
317,37,0.743110285022393
317,38,0.8979163005515316
317,39,0.7851087511132819
317,40,0.36993383024165727
317,41,0.20483939082393826
317,42,0.9781584116925928
317,43,0.5521318127633326
317,44,0.8165842438213785
317,45,0.49867339829432505
317,46,0.19181260135305717
317,47,0.22028353274887524
317,48,0.8669798972502618
317,49,0.9113041514178581
317,50,0.8108441058302982
317,51,0.8059679520046977
317,52,0.10194923037858045
317,53,0.06599423575310415
317,54,0.5859039376577289
317,55,0.11827216620214681
317,56,0.7927327424090918
317,57,0.8182310605601018
317,58,0.8174668193553463
317,59,0.8425256272182359
317,60,0.6658345974810684
317,61,0.6031855132912743
317,62,0.7336715173201256
317,63,0.20805692880239646
317,64,0.97218447823615
317,65,0.6858047611878302
317,66,0.4494842126471897
317,67,0.7707378802432363
317,68,0.19571871620391346
317,69,0.6275769201387265
317,70,0.927872091070352
317,71,0.6361300215817378
317,72,0.47364494566415477
317,73,0.45490406585767484
317,74,0.8516237070365846
317,75,0.5530416283039746
317,76,0.8027381003839882
317,77,0.9208959125386976
317,78,0.8160150507454824
317,79,0.10692739103960358
317,80,0.08727146930527308
317,81,0.7928473270422652
317,82,0.35970451031244954
317,83,0.4613525921367747
317,84,0.6187996173554737
317,85,0.6079117738677696
317,86,0.9129458665652939
317,87,0.18699801657274978
317,88,0.16892887398819362
317,89,0.823011650459434
317,90,0.9515566762880969
317,91,0.22374292874444124
317,92,0.5601015558595965
317,93,0.8428470566394519
317,94,0.9304980054138166
317,95,0.8975878100600188
317,96,0.8209388981213392
317,97,0.13870597283363661
317,98,0.9153502375546225
317,99,0.23036527436864196
317,100,0.5700165150252039
317,101,0.8161572522488827
317,102,0.19405765044902185
317,103,0.9939567474750243
317,104,0.8469653887961308
317,105,0.8087593796942836
317,106,0.8487138685959015
317,107,0.44072482244754313
317,108,0.2716643602870033
317,109,0.17784241059520223
317,110,0.2065633374758506
317,111,0.07015821264098066
317,112,0.9425284655092805
317,113,0.6245010826671924
317,114,0.1390504274051501
317,115,0.7561108534366878
317,116,0.1866885898940056
317,117,0.843267856545378
317,118,0.8710563751970258
317,119,0.8166148031041309
317,120,0.49710829009217467
317,121,0.42635473169627314
317,122,0.11021080881517986
317,123,0.6737882295206957
