source,target,similarity
100,1,0.9045155509498457
100,2,0.5162506923661238
100,3,0.24812557304194677
100,4,0.33847228147585773
100,5,0.3981255773841258
100,6,0.41894310119718814
100,7,0.5119367331805741
100,8,0.8634515616721874
100,9,0.8379501815562942
100,10,0.5711555488802333
100,11,0.6417804065322203
100,12,0.5313485013912587
100,13,0.48574196884108634
100,14,0.921152840359108
100,15,0.47942399730959634
100,16,0.7008504802657104
100,17,0.658299398121999
100,18,0.7622677936508607
100,19,0.47497429492630344
100,20,0.39246067203250373
100,21,0.37970308961614585
100,22,0.7623485173636484
100,23,0.7410853012369414
100,24,0.3642884392497462
100,25,0.6067332806965265
100,26,0.9143443662639688
100,27,0.39820270270734465
100,28,0.5388284196946812
100,29,0.5171187167323136
100,30,0.3984540693395081
100,31,0.5097869029905684
100,32,0.8618979662594082
100,33,0.9265565549975477
100,34,0.2620137388868145
100,35,0.8679657937891797
100,36,0.4457114654564214
100,37,0.7636492705579652
100,38,0.3872158560303015
100,39,0.41141186073966696
100,40,0.8892195876637237
100,41,0.26480273605127314
100,42,0.6804629438240353
100,43,0.806924446970399
100,44,0.49294765685130854
100,45,0.7621113147525791
100,46,0.3725081700359617
100,47,0.4436244708039798
100,48,0.5530955208019586
100,49,0.4922765455423357
100,50,0.45163908584063844
100,51,0.3977572343228817
100,52,0.6228311510905582
100,53,0.4578231903112609
100,54,0.8302203000743027
100,55,0.320531798242238
100,56,0.8414724857163178
100,57,0.3978825877332973
100,58,0.41685734926052215
100,59,0.35822525244413217
100,60,0.2610311888382708
100,61,0.8885220437919289
100,62,0.43133753458207624
100,63,0.5951870140494414
100,64,0.6324391000888597
100,65,0.7853804273300418
100,66,0.8954148876756463
100,67,0.462544570742504
100,68,0.2990278968038277
100,69,0.5195923855410661
100,70,0.48636578299298766
100,71,0.8236580464054727
100,72,0.7582601957966157
100,73,0.5948623090998391
100,74,0.5123412041000953
100,75,0.8788261883677132
100,76,0.6236640068401649
100,77,0.3919928596573565
100,78,0.3970681201998377
100,79,0.6294808203336143
100,80,0.6066800996924896
100,81,0.47147978592085005
100,82,0.5392252788289829
100,83,0.9423534258480285
100,84,0.652342878431873
100,85,0.7141555819348394
100,86,0.3567606136850518
100,87,0.3638436103677431
100,88,0.7220901831991713
100,89,0.556477106784266
100,90,0.6243413667709453
100,91,0.6525006448585453
100,92,0.49883761309824454
100,93,0.37860892117348266
100,94,0.6838944387907906
100,95,0.5360926274161292
100,96,0.41668136216736074
