source,target,similarity
307,1,0.4349697907628619
307,2,0.34172100992283105
307,3,0.6684068918171197
307,4,0.5395483617926703
307,5,0.15303250593562084
307,6,0.15584516939447318
307,7,0.23993059232157948
307,8,0.7480315990443998
307,9,0.4648117875980528
307,10,0.12627128649404923
307,11,0.36027154696205443
307,12,0.11042887013332692
307,13,0.424386153751575
307,14,0.456207172306908
307,15,0.14457789429237322
307,16,0.24059962530088724
307,17,0.12910885824603768
307,18,0.4575277155248859
307,19,0.14725422691986045
307,20,0.18234258081648552
307,21,0.1721316706256491
307,22,0.800621976914196
307,23,0.20547632105694946
307,24,0.20878678848206067
307,25,0.2999676494374289
307,26,0.4980589592748372
307,27,0.1558539909969074
307,28,0.3699859730835249
307,29,0.9107790767316071
307,30,0.16888238220065266
307,31,0.14938344999877834
307,32,0.2710970389445839
307,33,0.47399982148926867
307,34,0.7707885908131353
307,35,0.5167696294914967
307,36,0.13657023059000378
307,37,0.2654831658913518
307,38,0.151049683945443
307,39,0.18309196083207013
307,40,0.6760345949011688
307,41,0.7178737279218166
307,42,0.1676665599210379
307,43,0.5909352985383467
307,44,0.22321607715227965
307,45,0.7109435519394868
307,46,0.925064464387183
307,47,0.9515107932358688
307,48,0.14905329062098066
307,49,0.13776216933263058
307,50,0.15200854634144345
307,51,0.1620078843000496
307,52,0.918797647262126
307,53,0.9326867075559863
307,54,0.3116919302306803
307,55,0.7688426192023061
307,56,0.3535881496051231
307,57,0.1516923000454835
307,58,0.19054054516454016
307,59,0.23356133108122135
307,60,0.5980616715535869
307,61,0.2901941953185369
307,62,0.1774639273476437
307,63,0.8928192934132476
307,64,0.11163307795565486
307,65,0.37475188270018545
307,66,0.4507245456146939
307,67,0.14040501251679066
307,68,0.6964234871536059
307,69,0.18486818885685086
307,70,0.1619184228644669
307,71,0.2815292857331319
307,72,0.39127331193984133
307,73,0.45283197182249635
307,74,0.14066229347465248
307,75,0.40721939405395385
307,76,0.15482405813788608
307,77,0.14895264533166697
307,78,0.1654923487150537
307,79,0.9151847922893348
307,80,0.8647833385319511
307,81,0.1397775113499205
307,82,0.4841524909603823
307,83,0.5605700741141703
307,84,0.2139065233461226
307,85,0.3044209543465028
307,86,0.19046112540960752
307,87,0.6639802459216622
307,88,0.8657493665892544
307,89,0.14334207655815207
307,90,0.10597475605272744
307,91,0.8690362761905381
307,92,0.32865360759764817
307,93,0.17331443976640998
307,94,0.17591222007118817
307,95,0.1327302203655193
307,96,0.15360488714546527
307,97,0.8685110351723673
307,98,0.17087570065130203
307,99,0.7961841428228345
307,100,0.41290846769018064
307,101,0.13857898573824784
307,102,0.7543462900047098
307,103,0.14972602552426062
307,104,0.12167511344468879
307,105,0.17375462047819257
307,106,0.16101925799451755
307,107,0.7970368548116182
307,108,0.8824312320193672
307,109,0.8064210680900696
307,110,0.8437986389181025
307,111,0.8825161634693302
307,112,0.11445266383166802
307,113,0.20966733389659709
307,114,0.8816925622815983
307,115,0.18434252458734712
307,116,0.895172077654041
307,117,0.17958462143873466
307,118,0.29638867525271856
307,119,0.17986549875979346
307,120,0.5657572470810079
307,121,0.3989146613625975
307,122,0.7457652666610592
307,123,0.3464570548186686
307,124,0.8457878595300545
307,125,0.23294442494447865
307,126,0.15710749662781098
307,127,0.16584854842805175
307,128,0.15465045142832756
