source,target,similarity
129,1,0.4321638881644646
129,2,0.4059789105679789
129,3,0.5535013710702982
129,4,0.5120425828004356
129,5,0.1598681340542351
129,6,0.1410074542726627
129,7,0.20025689136725588
129,8,0.7809220112194948
129,9,0.5498435905610093
129,10,0.15488929357277992
129,11,0.30684082259256873
129,12,0.1361376377786782
129,13,0.34917448510951055
129,14,0.5244134984788521
129,15,0.1356217218148702
129,16,0.2511341297519829
129,17,0.21637006514298424
129,18,0.5156407441930098
129,19,0.12292730603389779
129,20,0.19150216307434298
129,21,0.20501845534348584
129,22,0.8751242982572442
129,23,0.2243182313216891
129,24,0.26242356678109013
129,25,0.36761356101329584
129,26,0.561021918151167
129,27,0.16257178393447874
129,28,0.5315685353337098
129,29,0.9749075803867127
129,30,0.1544596022425343
129,31,0.18971598729417544
129,32,0.3832345046620512
129,33,0.4836310464656929
129,34,0.7565352910161637
129,35,0.5368623938852645
129,36,0.13606873506496203
129,37,0.29099245388936135
129,38,0.19104675362518836
129,39,0.16458196906680816
129,40,0.7074755509857235
129,41,0.6053736636408081
129,42,0.21316804908620507
129,43,0.6131407608536985
129,44,0.15836733831417543
129,45,0.7959524589293034
129,46,0.9479633040078346
129,47,0.9613054498533896
129,48,0.20427439316948276
129,49,0.16225399628957532
129,50,0.14206350336496937
129,51,0.19721025200734849
129,52,0.9210146372326429
129,53,0.909564537402628
129,54,0.3303249324089904
129,55,0.6506261966439714
129,56,0.4365066895235379
129,57,0.20942533510820266
129,58,0.18898946691657387
129,59,0.2715962007678184
129,60,0.6218703038312379
129,61,0.3468243207822649
129,62,0.1742851761190748
129,63,0.8608159727381771
129,64,0.1615291251629702
129,65,0.44120040258888066
129,66,0.5055087170190123
129,67,0.17109180684494307
129,68,0.5932156381339877
129,69,0.24852581583194594
129,70,0.174276235264531
129,71,0.33451347464973
129,72,0.39493629207036857
129,73,0.44667242120046724
129,74,0.12134089036659507
129,75,0.41292412892543595
129,76,0.1803975524549175
129,77,0.15525872515647043
129,78,0.1723534967999774
129,79,0.942165060346723
129,80,0.9103995124496869
129,81,0.19434981081179725
129,82,0.3729202193173128
129,83,0.5643273911286495
129,84,0.2763145315659773
129,85,0.4337270493374049
129,86,0.20085847181698568
129,87,0.5707692721073733
129,88,0.8772101470240025
129,89,0.14836867266374232
129,90,0.22357032058674542
129,91,0.8311684533687778
129,92,0.23156051961149587
129,93,0.1833517489284085
129,94,0.20238778566291532
129,95,0.13196662151478394
129,96,0.18369124589114144
129,97,0.9132366038125896
129,98,0.15813485219898293
129,99,0.8454278316968202
129,100,0.47450114418549594
129,101,0.28788602896104293
129,102,0.8075640536287385
129,103,0.19708671355452284
129,104,0.1401147904192333
129,105,0.19348396959672476
129,106,0.16013822248396037
129,107,0.8227332431282441
129,108,0.8937443314364664
129,109,0.8000376284444642
129,110,0.8650975442134174
129,111,0.8116628322230444
129,112,0.1429982510730975
129,113,0.21996399860514898
129,114,0.8922460422287417
129,115,0.21460413695425906
129,116,0.9184022190487435
129,117,0.19907417656392085
129,118,0.2804306847728594
129,119,0.135914697444183
129,120,0.6227836327634398
129,121,0.41906695581916537
129,122,0.6497439261655038
129,123,0.4329005303403244
129,124,0.7595375409039735
129,125,0.26356045098281106
129,126,0.2145329938800173
129,127,0.2128326204306134
129,128,0.1703504942270605
129,130,0.31617337789541156
